genotype,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,line,rescaledASI,medianASI,medianASJ,rescaledASJ
ft7,12_20_17,27,OP50,0,ASJ,406,ft7_OP50_27_NA-18.czi:z:4/13 - ft7_OP50_27_NA-18.czi #1,0.566,480.852,474,451,502,272.172,480,25966,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,407,ft7_OP50_27_NA-18.czi:z:4/13 - ft7_OP50_27_NA-18.czi #1,0.535,440.647,448,422,460,235.559,442,22473,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,408,ft7_OP50_27_NA-19.czi:z:11/15 - ft7_OP50_27_NA-19.czi #1,0.681,442.908,442,412,464,301.762,442,28789,,NA,,,,
ft7,12_20_17,27,OP50,0,ASI,409,ft7_OP50_27_NA-19.czi:z:11/15 - ft7_OP50_27_NA-19.czi #1,0.776,386.581,375,344,420,299.855,389,28607,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,410,ft7_OP50_27_NA-19.czi:z:6/15 - ft7_OP50_27_NA-19.czi #1,0.818,479.872,476,446,516,392.336,480,37430,,NA,,,,
ft7,12_20_17,27,OP50,0,ASJ,411,ft7_OP50_27_NA-19.czi:z:6/15 - ft7_OP50_27_NA-19.czi #1,0.65,567.758,559,521,596,368.972,569,35201,,NA,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,412,ft7exifb2_OP50_27_line1.czi:z:10/19 - ft7exifb2_OP50_27_line1.czi #1,0.66,832.683,793,755,887,549.868,837,52459,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,413,ft7exifb2_OP50_27_line1.czi:z:15/19 - ft7exifb2_OP50_27_line1.czi #1,0.755,769.431,746,719,830,580.685,768,55399,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,414,ft7exifb2_OP50_27_line1.czi:z:9/19 - ft7exifb2_OP50_27_line1.czi #1,1.415,566.778,571,489,630,802.019,573,76515,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,415,ft7exifb2_OP50_27_line1.czi:z:3/19 - ft7exifb2_OP50_27_line1.czi #1,0.723,558.42,554,532,583,403.877,557,38531,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,416,ft7exifb2_OP50_27_line1-02.czi:z:6/15 - ft7exifb2_OP50_27_line1-02.czi #1,1.247,513.924,509,468,565,641.039,515,61157,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,417,ft7exifb2_OP50_27_line1-02.czi:z:9/15 - ft7exifb2_OP50_27_line1-02.czi #1,0.87,651.843,590,590,702,567.1,657,54103,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,418,ft7exifb2_OP50_27_line1-02.czi:z:12/15 - ft7exifb2_OP50_27_line1-02.czi #1,0.43,402.902,397,377,423,173.15,403,16519,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,419,ft7exifb2_OP50_27_line1-02.czi:z:3/15 - ft7exifb2_OP50_27_line1-02.czi #1,0.765,426.616,426,393,450,326.437,427,31143,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,420,ft7exifb2_OP50_27_line1-03.czi:z:7/12 - ft7exifb2_OP50_27_line1-03.czi #1,0.472,403.333,390,378,430,190.246,403,18150,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,421,ft7exifb2_OP50_27_line1-03.czi:z:7/12 - ft7exifb2_OP50_27_line1-03.czi #1,0.671,704.609,696,621,739,472.679,707,45095,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,422,ft7exifb2_OP50_27_line1-03.czi:z:11/12 - ft7exifb2_OP50_27_line1-03.czi #1,0.65,475.565,475,453,494,309.058,476,29485,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,423,ft7exifb2_OP50_27_line1-03.czi:z:10/12 - ft7exifb2_OP50_27_line1-03.czi #1,0.671,364.453,364,337,387,244.489,365,23325,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,424,ft7exifb2_OP50_27_line1-04.czi:z:3/9 - ft7exifb2_OP50_27_line1-04.czi #1,0.493,908.468,909,864,949,447.554,909,42698,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,425,ft7exifb2_OP50_27_line1-04.czi:z:5/9 - ft7exifb2_OP50_27_line1-04.czi #1,0.451,867.256,855,816,900,390.89,872,37292,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,426,ft7exifb2_OP50_27_line1-04.czi:z:5/9 - ft7exifb2_OP50_27_line1-04.czi #1,0.922,440.159,449,404,468,406.004,443,38734,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,427,ft7exifb2_OP50_27_line1-05.czi:z:5/16 - ft7exifb2_OP50_27_line1-05.czi #1,0.409,1212.949,1215,1084,1290,495.844,1230,47305,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,428,ft7exifb2_OP50_27_line1-05.czi:z:14/16 - ft7exifb2_OP50_27_line1-05.czi #1,0.493,776.043,806,682,824,382.315,784,36474,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,429,ft7exifb2_OP50_27_line1-05.czi:z:5/16 - ft7exifb2_OP50_27_line1-05.czi #1,0.419,672.05,670,623,713,281.773,672,26882,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,430,ft7exifb2_OP50_27_line1-05.czi:z:13/16 - ft7exifb2_OP50_27_line1-05.czi #1,0.388,607.486,598,565,645,235.601,604,22477,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,431,ft7exifb2_OP50_27_line1-06.czi:z:4/10 - ft7exifb2_OP50_27_line1-06.czi #1,0.608,597.931,581,543,635,363.511,600,34680,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,432,ft7exifb2_OP50_27_line1-06.czi:z:5/10 - ft7exifb2_OP50_27_line1-06.czi #1,0.409,696.949,689,646,742,284.907,696,27181,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,433,ft7exifb2_OP50_27_line1-06.czi:z:8/10 - ft7exifb2_OP50_27_line1-06.czi #1,1.195,412.728,414,379,440,493.182,414,47051,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,434,ft7exifb2_OP50_27_line1-06.czi:z:10/10 - ft7exifb2_OP50_27_line1-06.czi #1,0.587,377.304,371,347,396,221.471,380,21129,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,435,ft7exifb2_OP50_27_line1-07.czi:z:3/20 - ft7exifb2_OP50_27_line1-07.czi #1,0.943,1257.856,1328,1108,1361,1186.62,1268,113207,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,436,ft7exifb2_OP50_27_line1-07.czi:z:12/20 - ft7exifb2_OP50_27_line1-07.czi #1,0.681,925.908,913,847,976,630.84,928,60184,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,437,ft7exifb2_OP50_27_line1-07.czi:z:18/20 - ft7exifb2_OP50_27_line1-07.czi #1,0.618,605.695,597,571,638,374.58,604,35736,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,438,ft7exifb2_OP50_27_line1-07.czi:z:4/20 - ft7exifb2_OP50_27_line1-07.czi #1,0.346,695.606,686,673,725,240.611,692,22955,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,439,ft7exifb2_OP50_27_line1-08.czi:z:12/20 - ft7exifb2_OP50_27_line1-08.czi #1,0.493,1553.468,1569,1410,1649,765.312,1567,73013,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,440,ft7exifb2_OP50_27_line1-08.czi:z:6/20 - ft7exifb2_OP50_27_line1-08.czi #1,0.681,1780.585,1821,1558,1886,1213.149,1798,115738,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,441,ft7exifb2_OP50_27_line1-08.czi:z:5/20 - ft7exifb2_OP50_27_line1-08.czi #1,0.503,626.729,628,584,661,315.326,628,30083,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,442,ft7exifb2_OP50_27_line1-08.czi:z:18/20 - ft7exifb2_OP50_27_line1-08.czi #1,0.734,483.629,486,453,514,354.853,486,33854,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,443,ft7exifb2_OP50_27_line1-09.czi:z:15/18 - ft7exifb2_OP50_27_line1-09.czi #1,1.174,660.054,635,555,733,774.882,667,73926,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,444,ft7exifb2_OP50_27_line1-09.czi:z:10/18 - ft7exifb2_OP50_27_line1-09.czi #1,1.059,726.327,730,654,776,768.939,729,73359,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,445,ft7exifb2_OP50_27_line1-09.czi:z:3/18 - ft7exifb2_OP50_27_line1-09.czi #1,0.954,525.89,530,497,569,501.62,525,47856,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,446,ft7exifb2_OP50_27_line1-09.czi:z:10/18 - ft7exifb2_OP50_27_line1-09.czi #1,1.226,495.607,489,457,533,607.801,496,57986,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,447,ft7exifb2_OP50_27_line1-10.czi:z:15/17 - ft7exifb2_OP50_27_line1-10.czi #1,0.597,1015.807,980,928,1095,606.91,1024,57901,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,448,ft7exifb2_OP50_27_line1-10.czi:z:9/17 - ft7exifb2_OP50_27_line1-10.czi #1,0.828,1194.57,1196,1010,1312,989.184,1203,94371,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,449,ft7exifb2_OP50_27_line1-10.czi:z:12/17 - ft7exifb2_OP50_27_line1-10.czi #1,0.922,418.659,424,387,444,386.173,420,36842,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,450,ft7exifb2_OP50_27_line1-10.czi:z:4/17 - ft7exifb2_OP50_27_line1-10.czi #1,0.618,435.458,428,413,454,269.3,435,25692,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,451,ft7exifb2_OP50_27_line1-11.czi:z:6/18 - ft7exifb2_OP50_27_line1-11.czi #1,0.702,1559.761,1592,1444,1639,1095.396,1568,104504,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,452,ft7exifb2_OP50_27_line1-11.czi:z:11/18 - ft7exifb2_OP50_27_line1-11.czi #1,0.577,1398.582,1404,1308,1464,806.286,1404,76922,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,453,ft7exifb2_OP50_27_line1-11.czi:z:14/18 - ft7exifb2_OP50_27_line1-11.czi #1,0.839,566.025,560,536,605,474.64,565,45282,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,454,ft7exifb2_OP50_27_line1-11.czi:z:5/18 - ft7exifb2_OP50_27_line1-11.czi #1,1.352,671.109,660,605,717,907.446,673,86573,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,455,ft7exifb2_OP50_27_line1-12.czi:z:9/14 - ft7exifb2_OP50_27_line1-12.czi #1,0.461,699.455,691,661,737,322.59,701,30776,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,456,ft7exifb2_OP50_27_line1-12.czi:z:12/14 - ft7exifb2_OP50_27_line1-12.czi #1,1.143,479.45,477,412,521,547.782,482,52260,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,457,ft7exifb2_OP50_27_line1-12.czi:z:9/14 - ft7exifb2_OP50_27_line1-12.czi #1,0.66,450.317,446,421,478,297.37,449,28370,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,458,ft7exifb2_OP50_27_line1-12.czi:z:4/14 - ft7exifb2_OP50_27_line1-12.czi #1,0.797,495.868,492,442,542,395.019,497,37686,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,459,ft7exifb2_OP50_27_line1-13.czi:z:5/15 - ft7exifb2_OP50_27_line1-13.czi #1,0.86,961.11,924,809,1049,826.086,972,78811,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,460,ft7exifb2_OP50_27_line1-13.czi:z:7/15 - ft7exifb2_OP50_27_line1-13.czi #1,0.545,849.115,878,719,944,462.816,868,44154,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,461,ft7exifb2_OP50_27_line1-13.czi:z:6/15 - ft7exifb2_OP50_27_line1-13.czi #1,0.639,661.311,673,593,695,422.838,668,40340,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,462,ft7exifb2_OP50_27_line1-13.czi:z:7/15 - ft7exifb2_OP50_27_line1-13.czi #1,0.566,364.556,359,349,386,206.346,364,19686,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,463,ft7exifb2_OP50_27_line1-14.czi:z:16/19 - ft7exifb2_OP50_27_line1-14.czi #1,0.461,1394.318,1361,1318,1483,643.062,1403,61350,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,464,ft7exifb2_OP50_27_line1-14.czi:z:9/19 - ft7exifb2_OP50_27_line1-14.czi #1,0.839,1326.325,1306,1088,1456,1112.188,1350,106106,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,465,ft7exifb2_OP50_27_line1-14.czi:z:15/19 - ft7exifb2_OP50_27_line1-14.czi #1,0.818,532.949,525,483,591,435.731,532,41570,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,466,ft7exifb2_OP50_27_line1-14.czi:z:5/19 - ft7exifb2_OP50_27_line1-14.czi #1,0.87,839.518,833,760,912,730.376,841,69680,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,467,ft7exifb2_OP50_27_line1-15.czi:z:5/25 - ft7exifb2_OP50_27_line1-15.czi #1,0.723,720.783,741,544,827,521.305,741,49734,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,468,ft7exifb2_OP50_27_line1-15.czi:z:17/25 - ft7exifb2_OP50_27_line1-15.czi #1,0.44,316.476,313,303,334,139.325,317,13292,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,469,ft7exifb2_OP50_27_line1-15.czi:z:14/25 - ft7exifb2_OP50_27_line1-15.czi #1,0.524,383.76,380,356,403,201.126,384,19188,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,470,ft7exifb2_OP50_27_line1-15.czi:z:6/25 - ft7exifb2_OP50_27_line1-15.czi #1,0.671,387.141,383,348,412,259.709,387,24777,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,471,ft7exifb2_OP50_27_line1-16.czi:z:6/18 - ft7exifb2_OP50_27_line1-16.czi #1,0.922,485.057,507,440,522,447.418,490,42685,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,472,ft7exifb2_OP50_27_line1-16.czi:z:15/18 - ft7exifb2_OP50_27_line1-16.czi #1,1.593,514.776,544,431,567,820.164,518,78246,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,473,ft7exifb2_OP50_27_line1-16.czi:z:11/18 - ft7exifb2_OP50_27_line1-16.czi #1,1.593,434.112,427,404,471,691.645,434,65985,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,474,ft7exifb2_OP50_27_line1-16.czi:z:10/18 - ft7exifb2_OP50_27_line1-16.czi #1,0.734,535.186,542,492,583,392.682,538,37463,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,475,ft7exifb2_OP50_27_line1-18.czi:z:8/16 - ft7exifb2_OP50_27_line1-18.czi #1,0.671,369.531,363,350,391,247.896,370,23650,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASI,476,ft7exifb2_OP50_27_line1-18.czi:z:8/16 - ft7exifb2_OP50_27_line1-18.czi #1,0.839,579.8,579,529,615,486.191,581,46384,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,477,ft7exifb2_OP50_27_line1-18.czi:z:12/16 - ft7exifb2_OP50_27_line1-18.czi #1,0.377,330.583,330,311,340,124.745,331,11901,,line1,,,,
ft7exifb2,12_20_17,27,OP50,0,ASJ,478,ft7exifb2_OP50_27_line1-18.czi:z:13/16 - ft7exifb2_OP50_27_line1-18.czi #1,0.618,407.203,411,385,431,251.827,410,24025,,line1,,,,
ft7,12_21_17,27,OP50,0,ASI,1,ft7_OP50_27_NA-02.czi:z:5/13 - ft7_OP50_27_NA-02.czi #1,1.122,679.505,678,606,729,762.105,679,72707,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,2,ft7_OP50_27_NA-02.czi:z:10/13 - ft7_OP50_27_NA-02.czi #1,1.132,563.926,588,475,614,638.387,567,60904,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,3,ft7_OP50_27_NA-02.czi:z:13/13 - ft7_OP50_27_NA-02.czi #1,0.65,404.774,396,377,422,263.053,405,25096,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,4,ft7_OP50_27_NA-02.czi:z:3/13 - ft7_OP50_27_NA-02.czi #1,1.509,584.931,579,526,623,882.887,588,84230,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,5,ft7_OP50_27_NA-03.czi:z:4/15 - ft7_OP50_27_NA-03.czi #1,1.059,1037,1053,970,1099,1097.839,1036,104737,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,6,ft7_OP50_27_NA-03.czi:z:8/15 - ft7_OP50_27_NA-03.czi #1,1.216,954.543,903,824,1027,1160.625,964,110727,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,7,ft7_OP50_27_NA-03.czi:z:6/15 - ft7_OP50_27_NA-03.czi #1,0.734,615.229,609,586,641,451.412,614,43066,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,8,ft7_OP50_27_NA-03.czi:z:15/15 - ft7_OP50_27_NA-03.czi #1,0.943,389.878,388,365,413,367.798,390,35089,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,9,ft7_OP50_27_NA-04.czi:z:13/17 - ft7_OP50_27_NA-04.czi #1,1.216,819.578,829,722,894,996.521,828,95071,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,10,ft7_OP50_27_NA-04.czi:z:9/17 - ft7_OP50_27_NA-04.czi #1,0.828,717.684,714,679,753,594.29,717,56697,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,11,ft7_OP50_27_NA-04.czi:z:13/17 - ft7_OP50_27_NA-04.czi #1,0.681,524.446,530,497,548,357.316,525,34089,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,12,ft7_OP50_27_NA-04.czi:z:3/17 - ft7_OP50_27_NA-04.czi #1,0.807,591.273,582,570,620,477.218,589,45528,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,13,ft7_OP50_27_NA-05.czi:z:12/23 - ft7_OP50_27_NA-05.czi #1,0.87,1288.711,1300,1091,1388,1121.171,1297,106963,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,14,ft7_OP50_27_NA-05.czi:z:7/23 - ft7_OP50_27_NA-05.czi #1,1.583,1021.583,1045,862,1141,1616.921,1028,154259,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,15,ft7_OP50_27_NA-05.czi:z:12/23 - ft7_OP50_27_NA-05.czi #1,0.524,307.08,307,293,321,160.938,307,15354,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,16,ft7_OP50_27_NA-05.czi:z:22/23 - ft7_OP50_27_NA-05.czi #1,1.101,535.638,540,505,573,589.521,537,56242,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,17,ft7_OP50_27_NA-06.czi:z:13/18 - ft7_OP50_27_NA-06.czi #1,0.304,462.517,461,445,477,140.593,462,13413,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,18,ft7_OP50_27_NA-06.czi:z:14/18 - ft7_OP50_27_NA-06.czi #1,0.597,402.035,415,362,424,240.202,403,22916,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,19,ft7_OP50_27_NA-06.czi:z:7/18 - ft7_OP50_27_NA-06.czi #1,1.101,426.01,438,378,456,468.864,427,44731,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,20,ft7_OP50_27_NA-06.czi:z:8/18 - ft7_OP50_27_NA-06.czi #1,0.901,452.477,457,407,479,407.881,454,38913,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,21,ft7_OP50_27_NA-07.czi:z:9/23 - ft7_OP50_27_NA-07.czi #1,0.618,658.678,660,613,686,407.346,660,38862,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,22,ft7_OP50_27_NA-07.czi:z:20/23 - ft7_OP50_27_NA-07.czi #1,1.352,451.721,447,402,475,610.799,451,58272,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,23,ft7_OP50_27_NA-07.czi:z:17/23 - ft7_OP50_27_NA-07.czi #1,0.639,336.41,332,323,354,215.098,336,20521,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,24,ft7_OP50_27_NA-07.czi:z:3/23 - ft7_OP50_27_NA-07.czi #1,1.184,336.867,334,318,352,399.002,337,38066,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,25,ft7_OP50_27_NA-08.czi:z:7/18 - ft7_OP50_27_NA-08.czi #1,0.65,226.484,225,219,235,147.186,226,14042,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,26,ft7_OP50_27_NA-08.czi:z:18/18 - ft7_OP50_27_NA-08.czi #1,0.356,219.5,218,210,229,78.226,219,7463,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,27,ft7_OP50_27_NA-08.czi:z:13/18 - ft7_OP50_27_NA-08.czi #1,0.43,220.073,218,211,226,94.578,220,9023,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,28,ft7_OP50_27_NA-08.czi:z:13/18 - ft7_OP50_27_NA-08.czi #1,0.283,210.667,209,205,218,59.621,210,5688,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,29,ft7_OP50_27_NA-09.czi:z:5/22 - ft7_OP50_27_NA-09.czi #1,0.964,853.978,796,749,927,823.518,857,78566,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,30,ft7_OP50_27_NA-09.czi:z:9/22 - ft7_OP50_27_NA-09.czi #1,0.943,721.5,722,627,767,680.64,727,64935,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,31,ft7_OP50_27_NA-09.czi:z:3/22 - ft7_OP50_27_NA-09.czi #1,0.681,434.938,439,409,456,296.333,437,28271,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,32,ft7_OP50_27_NA-09.czi:z:13/22 - ft7_OP50_27_NA-09.czi #1,0.671,393.297,410,372,412,263.839,394,25171,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,33,ft7_OP50_27_NA-10.czi:z:5/14 - ft7_OP50_27_NA-10.czi #1,2.316,812.077,717,567,1038,1881.169,796,179469,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,34,ft7_OP50_27_NA-10.czi:z:7/14 - ft7_OP50_27_NA-10.czi #1,1.038,820.374,781,699,961,851.305,808,81217,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,35,ft7_OP50_27_NA-10.czi:z:5/14 - ft7_OP50_27_NA-10.czi #1,1.08,619.883,589,505,705,669.246,620,63848,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,36,ft7_OP50_27_NA-10.czi:z:9/14 - ft7_OP50_27_NA-10.czi #1,1.593,628.908,659,517,727,1002.003,637,95594,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,37,ft7_OP50_27_NA-11.czi:z:9/20 - ft7_OP50_27_NA-11.czi #1,0.43,785.073,739,716,828,337.39,787,32188,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,38,ft7_OP50_27_NA-11.czi:z:9/20 - ft7_OP50_27_NA-11.czi #1,0.618,628.966,645,555,676,388.971,632,37109,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,39,ft7_OP50_27_NA-11.czi:z:11/20 - ft7_OP50_27_NA-11.czi #1,0.692,651.758,629,582,724,450.888,655,43016,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,40,ft7_OP50_27_NA-11.czi:z:11/20 - ft7_OP50_27_NA-11.czi #1,1.048,532.1,551,434,602,557.74,538,53210,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,41,ft7_OP50_27_NA-12.czi:z:4/13 - ft7_OP50_27_NA-12.czi #1,1.027,683.214,693,559,752,701.813,691,66955,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,42,ft7_OP50_27_NA-12.czi:z:5/13 - ft7_OP50_27_NA-12.czi #1,0.922,776.148,716,671,900,715.921,765,68301,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,43,ft7_OP50_27_NA-12.czi:z:7/13 - ft7_OP50_27_NA-12.czi #1,1.006,571.438,598,476,663,575.014,572,54858,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,44,ft7_OP50_27_NA-12.czi:z:9/13 - ft7_OP50_27_NA-12.czi #1,1.174,541.321,569,469,608,635.494,544,60628,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,45,ft7_OP50_27_NA-13.czi:z:3/12 - ft7_OP50_27_NA-13.czi #1,0.891,307.376,314,288,328,273.86,308,26127,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,46,ft7_OP50_27_NA-13.czi:z:4/12 - ft7_OP50_27_NA-13.czi #1,0.765,422,408,367,465,322.904,426,30806,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,47,ft7_OP50_27_NA-13.czi:z:5/12 - ft7_OP50_27_NA-13.czi #1,0.744,443.197,413,391,513,329.833,439,31467,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,48,ft7_OP50_27_NA-13.czi:z:7/12 - ft7_OP50_27_NA-13.czi #1,1.258,423.267,415,383,464,532.395,425,50792,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,49,ft7_OP50_27_NA-14.czi:z:6/16 - ft7_OP50_27_NA-14.czi #1,1.059,820.277,833,717,904,868.401,825,82848,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,50,ft7_OP50_27_NA-14.czi:z:10/16 - ft7_OP50_27_NA-14.czi #1,0.66,845.667,871,725,892,558.442,852,53277,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,51,ft7_OP50_27_NA-14.czi:z:7/16 - ft7_OP50_27_NA-14.czi #1,1.331,601.638,587,497,673,800.898,605,76408,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,52,ft7_OP50_27_NA-14.czi:z:13/16 - ft7_OP50_27_NA-14.czi #1,1.478,496.667,478,390,580,734.045,504,70030,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,53,ft7_OP50_27_NA-15.czi:z:10/19 - ft7_OP50_27_NA-15.czi #1,0.755,294.931,295,272,324,222.582,295,21235,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,54,ft7_OP50_27_NA-15.czi:z:11/19 - ft7_OP50_27_NA-15.czi #1,0.922,283.886,281,252,315,261.858,284,24982,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,55,ft7_OP50_27_NA-15.czi:z:16/19 - ft7_OP50_27_NA-15.czi #1,0.713,332,329,314,363,236.638,331,22576,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,56,ft7_OP50_27_NA-15.czi:z:15/19 - ft7_OP50_27_NA-15.czi #1,0.88,284.512,283,266,296,250.506,284,23899,,NA,,,,
